State Name,County Name,Date,Arithmetic Mean_PRESS,1st Max Value_PRESS,1st Max Hour_PRESS,Arithmetic Mean_RH_DP,1st Max Value_RH_DP,1st Max Hour_RH_DP,Arithmetic Mean_TEMP,1st Max Value_TEMP,1st Max Hour_TEMP,Arithmetic Mean_WIND_SPEED,1st Max Value_WIND_SPEED,1st Max Hour_WIND_SPEED,Arithmetic Mean_WIND_DIRECTION,1st Max Value_WIND_DIRECTION,1st Max Hour_WIND_DIRECTION,Arithmetic Mean_ozone,1st Max Value_ozone,1st Max Hour_ozone,Arithmetic Mean_so2,1st Max Value_so2,1st Max Hour_so2,Arithmetic Mean_co,1st Max Value_co,1st Max Hour_co,Arithmetic Mean_no2,1st Max Value_no2,1st Max Hour_no2,AQI,Category
Missouri,St. Louis City,2024-05-17,992.766667,993.2,0,79.583333,100.0,3,72.708333,81.0,12,1.291667,3.6,13,180.041667,281.0,7,0.029706,0.047,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-17,992.766667,993.2,0,79.583333,100.0,3,72.708333,81.0,12,1.291667,3.6,13,180.041667,281.0,7,0.031882,0.05,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-17,999.520833,1001.2,7,74.333333,87.0,2,73.166667,82.0,11,3.216667,6.9,14,182.75,239.0,7,0.029706,0.047,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-17,999.520833,1001.2,7,74.333333,87.0,2,73.166667,82.0,11,3.216667,6.9,14,182.75,239.0,7,0.031882,0.05,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-17,988.820833,989.2,0,68.916667,82.0,4,71.5,80.0,11,1.929167,5.1,14,183.416667,308.0,8,0.029706,0.047,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-17,988.820833,989.2,0,68.916667,82.0,4,71.5,80.0,11,1.929167,5.1,14,183.416667,308.0,8,0.031882,0.05,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-17,988.820833,989.2,0,68.916667,82.0,4,71.666667,79.0,11,1.929167,5.1,14,183.416667,308.0,8,0.029706,0.047,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-17,988.820833,989.2,0,68.916667,82.0,4,71.666667,79.0,11,1.929167,5.1,14,183.416667,308.0,8,0.031882,0.05,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-17,988.820833,989.2,0,68.916667,82.0,4,72.791667,81.0,11,1.929167,5.1,14,183.416667,308.0,8,0.029706,0.047,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-17,988.820833,989.2,0,68.916667,82.0,4,72.791667,81.0,11,1.929167,5.1,14,183.416667,308.0,8,0.031882,0.05,8,0.516667,0.8,10,0.254167,0.3,0,7.5625,14.0,20,57,Moderate
Missouri,St. Louis City,2024-05-18,995.291667,997.2,21,67.416667,100.0,1,76.625,87.0,15,1.345833,3.6,13,174.583333,312.0,23,0.039765,0.057,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-18,995.291667,997.2,21,67.416667,100.0,1,76.625,87.0,15,1.345833,3.6,13,174.583333,312.0,23,0.042176,0.061,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-18,1002.016667,1003.9,21,66.541667,91.0,3,76.75,87.0,15,2.958333,5.6,12,145.541667,196.0,8,0.039765,0.057,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-18,1002.016667,1003.9,21,66.541667,91.0,3,76.75,87.0,15,2.958333,5.6,12,145.541667,196.0,8,0.042176,0.061,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-18,991.5125,993.2,21,58.083333,84.0,2,76.5,87.0,15,1.179167,2.6,19,172.083333,232.0,14,0.039765,0.057,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-18,991.5125,993.2,21,58.083333,84.0,2,76.5,87.0,15,1.179167,2.6,19,172.083333,232.0,14,0.042176,0.061,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-18,991.5125,993.2,21,58.083333,84.0,2,76.666667,86.0,15,1.179167,2.6,19,172.083333,232.0,14,0.039765,0.057,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-18,991.5125,993.2,21,58.083333,84.0,2,76.666667,86.0,15,1.179167,2.6,19,172.083333,232.0,14,0.042176,0.061,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-18,991.5125,993.2,21,58.083333,84.0,2,77.958333,88.0,15,1.179167,2.6,19,172.083333,232.0,14,0.039765,0.057,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-18,991.5125,993.2,21,58.083333,84.0,2,77.958333,88.0,15,1.179167,2.6,19,172.083333,232.0,14,0.042176,0.061,11,0.833333,2.4,7,0.270833,0.4,23,9.516667,20.6,2,71,Moderate
Missouri,St. Louis City,2024-05-19,997.7875,999.9,5,57.125,87.0,4,81.583333,91.0,14,1.825,4.8,20,192.25,312.0,3,0.043235,0.052,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-19,997.7875,999.9,5,57.125,87.0,4,81.583333,91.0,14,1.825,4.8,20,192.25,312.0,3,0.046,0.055,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-19,1004.575,1007.9,7,58.916667,87.0,3,82.166667,92.0,12,3.841667,6.4,17,172.708333,222.0,6,0.043235,0.052,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-19,1004.575,1007.9,7,58.916667,87.0,3,82.166667,92.0,12,3.841667,6.4,17,172.708333,222.0,6,0.046,0.055,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-19,994.175,995.9,5,50.375,72.0,4,81.166667,90.0,13,2.5125,5.8,20,184.5,246.0,7,0.043235,0.052,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-19,994.175,995.9,5,50.375,72.0,4,81.166667,90.0,13,2.5125,5.8,20,184.5,246.0,7,0.046,0.055,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-19,994.175,995.9,5,50.375,72.0,4,81.375,89.0,13,2.5125,5.8,20,184.5,246.0,7,0.043235,0.052,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-19,994.175,995.9,5,50.375,72.0,4,81.375,89.0,13,2.5125,5.8,20,184.5,246.0,7,0.046,0.055,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-19,994.175,995.9,5,50.375,72.0,4,82.75,92.0,13,2.5125,5.8,20,184.5,246.0,7,0.043235,0.052,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-19,994.175,995.9,5,50.375,72.0,4,82.75,92.0,13,2.5125,5.8,20,184.5,246.0,7,0.046,0.055,10,0.726087,1.6,23,0.279167,0.4,0,7.468182,18.1,1,64,Moderate
Missouri,St. Louis City,2024-05-20,995.9,997.2,1,57.333333,71.0,4,81.041667,87.0,13,2.325,4.1,12,172.958333,230.0,1,0.037706,0.05,9,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-20,995.9,997.2,1,57.333333,71.0,4,81.041667,87.0,13,2.325,4.1,12,172.958333,230.0,1,0.040647,0.053,8,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-20,1002.278261,1003.9,2,60.166667,77.0,4,80.956522,88.0,11,6.091667,8.9,7,178.916667,218.0,14,0.037706,0.05,9,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-20,1002.278261,1003.9,2,60.166667,77.0,4,80.956522,88.0,11,6.091667,8.9,7,178.916667,218.0,14,0.040647,0.053,8,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-20,992.116667,993.2,1,53.875,68.0,4,79.666667,85.0,14,4.054167,5.8,12,180.083333,230.0,1,0.037706,0.05,9,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-20,992.116667,993.2,1,53.875,68.0,4,79.666667,85.0,14,4.054167,5.8,12,180.083333,230.0,1,0.040647,0.053,8,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-20,992.116667,993.2,1,53.875,68.0,4,80.125,85.0,14,4.054167,5.8,12,180.083333,230.0,1,0.037706,0.05,9,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-20,992.116667,993.2,1,53.875,68.0,4,80.125,85.0,14,4.054167,5.8,12,180.083333,230.0,1,0.040647,0.053,8,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-20,992.116667,993.2,1,53.875,68.0,4,80.958333,87.0,15,4.054167,5.8,12,180.083333,230.0,1,0.037706,0.05,9,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-20,992.116667,993.2,1,53.875,68.0,4,80.958333,87.0,15,4.054167,5.8,12,180.083333,230.0,1,0.040647,0.053,8,0.654167,1.0,0,0.2,0.2,0,6.183333,12.7,23,63,Moderate
Missouri,St. Louis City,2024-05-21,991.721739,994.6,0,65.217391,94.0,20,79.954545,91.0,14,3.845455,8.2,15,166.045455,273.0,23,0.039471,0.049,10,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-21,991.721739,994.6,0,65.217391,94.0,20,79.954545,91.0,14,3.845455,8.2,15,166.045455,273.0,23,0.042353,0.052,9,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-21,998.729167,1001.2,0,64.5,87.0,21,80.583333,91.0,14,8.395833,15.3,14,177.958333,244.0,23,0.039471,0.049,10,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-21,998.729167,1001.2,0,64.5,87.0,21,80.583333,91.0,14,8.395833,15.3,14,177.958333,244.0,23,0.042353,0.052,9,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-21,988.0125,990.6,0,57.833333,79.0,22,79.458333,89.0,13,5.9375,12.0,15,174.208333,254.0,23,0.039471,0.049,10,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-21,988.0125,990.6,0,57.833333,79.0,22,79.458333,89.0,13,5.9375,12.0,15,174.208333,254.0,23,0.042353,0.052,9,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-21,988.0125,990.6,0,57.833333,79.0,22,80.083333,89.0,13,5.9375,12.0,15,174.208333,254.0,23,0.039471,0.049,10,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-21,988.0125,990.6,0,57.833333,79.0,22,80.083333,89.0,13,5.9375,12.0,15,174.208333,254.0,23,0.042353,0.052,9,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-21,988.0125,990.6,0,57.833333,79.0,22,80.5,90.0,14,5.9375,12.0,15,174.208333,254.0,23,0.039471,0.049,10,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-21,988.0125,990.6,0,57.833333,79.0,22,80.5,90.0,14,5.9375,12.0,15,174.208333,254.0,23,0.042353,0.052,9,0.579167,1.2,3,0.2,0.2,0,5.941667,14.8,0,142,Unhealthy for Sensitive Groups
Missouri,St. Louis City,2024-05-22,996.229167,998.6,13,68.208333,87.0,1,70.375,78.0,11,2.7,6.0,13,237.125,347.0,15,0.028471,0.042,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-22,996.229167,998.6,13,68.208333,87.0,1,70.375,78.0,11,2.7,6.0,13,237.125,347.0,15,0.030529,0.045,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-22,1002.8,1005.2,13,68.625,83.0,1,71.043478,80.0,11,3.4625,6.2,13,215.25,352.0,15,0.028471,0.042,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-22,1002.8,1005.2,13,68.625,83.0,1,71.043478,80.0,11,3.4625,6.2,13,215.25,352.0,15,0.030529,0.045,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-22,992.508333,994.6,12,62.708333,77.0,0,69.130435,77.0,11,4.166667,9.1,13,241.625,337.0,17,0.028471,0.042,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-22,992.508333,994.6,12,62.708333,77.0,0,69.130435,77.0,11,4.166667,9.1,13,241.625,337.0,17,0.030529,0.045,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-22,992.508333,994.6,12,62.708333,77.0,0,69.708333,76.0,11,4.166667,9.1,13,241.625,337.0,17,0.028471,0.042,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-22,992.508333,994.6,12,62.708333,77.0,0,69.708333,76.0,11,4.166667,9.1,13,241.625,337.0,17,0.030529,0.045,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-22,992.508333,994.6,12,62.708333,77.0,0,71.041667,80.0,11,4.166667,9.1,13,241.625,337.0,17,0.028471,0.042,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-22,992.508333,994.6,12,62.708333,77.0,0,71.041667,80.0,11,4.166667,9.1,13,241.625,337.0,17,0.030529,0.045,7,0.558333,1.0,1,0.208333,0.3,13,5.891667,30.3,23,42,Good
Missouri,St. Louis City,2024-05-23,995.725,997.2,0,73.791667,98.0,3,73.833333,83.0,17,2.691667,4.9,11,132.791667,357.0,2,0.035941,0.044,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-23,995.725,997.2,0,73.791667,98.0,3,73.833333,83.0,17,2.691667,4.9,11,132.791667,357.0,2,0.038471,0.047,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-23,1002.395833,1003.9,0,73.75,87.0,4,73.791667,83.0,17,3.904167,7.1,11,134.541667,356.0,2,0.035941,0.044,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-23,1002.395833,1003.9,0,73.75,87.0,4,73.791667,83.0,17,3.904167,7.1,11,134.541667,356.0,2,0.038471,0.047,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-23,992.170833,994.6,0,66.375,83.0,3,72.791667,82.0,17,3.479167,6.0,11,121.833333,217.0,17,0.035941,0.044,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-23,992.170833,994.6,0,66.375,83.0,3,72.791667,82.0,17,3.479167,6.0,11,121.833333,217.0,17,0.038471,0.047,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-23,992.170833,994.6,0,66.375,83.0,3,73.041667,81.0,17,3.479167,6.0,11,121.833333,217.0,17,0.035941,0.044,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-23,992.170833,994.6,0,66.375,83.0,3,73.041667,81.0,17,3.479167,6.0,11,121.833333,217.0,17,0.038471,0.047,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-23,992.170833,994.6,0,66.375,83.0,3,73.833333,82.0,14,3.479167,6.0,11,121.833333,217.0,17,0.035941,0.044,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-23,992.170833,994.6,0,66.375,83.0,3,73.833333,82.0,14,3.479167,6.0,11,121.833333,217.0,17,0.038471,0.047,10,0.666667,1.6,11,0.2625,0.3,0,11.8375,33.2,0,61,Moderate
Missouri,St. Louis City,2024-05-24,992.166667,994.6,0,77.166667,100.0,5,75.958333,87.0,10,3.829167,8.1,15,148.458333,177.0,10,0.041118,0.049,12,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-24,992.166667,994.6,0,77.166667,100.0,5,75.958333,87.0,10,3.829167,8.1,15,148.458333,177.0,10,0.043588,0.051,11,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-24,998.845833,1001.2,0,74.833333,89.0,5,75.541667,87.0,10,7.35,14.8,14,156.666667,201.0,10,0.041118,0.049,12,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-24,998.845833,1001.2,0,74.833333,89.0,5,75.541667,87.0,10,7.35,14.8,14,156.666667,201.0,10,0.043588,0.051,11,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-24,988.220833,990.6,0,67.083333,82.0,5,75.083333,85.0,11,5.979167,13.1,13,151.458333,188.0,10,0.041118,0.049,12,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-24,988.220833,990.6,0,67.083333,82.0,5,75.083333,85.0,11,5.979167,13.1,13,151.458333,188.0,10,0.043588,0.051,11,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-24,988.220833,990.6,0,67.083333,82.0,5,75.75,85.0,11,5.979167,13.1,13,151.458333,188.0,10,0.041118,0.049,12,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-24,988.220833,990.6,0,67.083333,82.0,5,75.75,85.0,11,5.979167,13.1,13,151.458333,188.0,10,0.043588,0.051,11,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-24,988.220833,990.6,0,67.083333,82.0,5,76.041667,86.0,11,5.979167,13.1,13,151.458333,188.0,10,0.041118,0.049,12,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-24,988.220833,990.6,0,67.083333,82.0,5,76.041667,86.0,11,5.979167,13.1,13,151.458333,188.0,10,0.043588,0.051,11,0.625,1.4,18,0.2,0.2,0,5.945833,10.9,2,54,Moderate
Missouri,St. Louis City,2024-05-25,994.8375,997.2,7,59.541667,94.0,2,73.5,83.0,15,2.629167,4.1,4,164.5,349.0,6,0.040235,0.052,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-25,994.8375,997.2,7,59.541667,94.0,2,73.5,83.0,15,2.629167,4.1,4,164.5,349.0,6,0.042412,0.054,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-25,1001.454167,1003.9,7,61.458333,87.0,0,72.916667,83.0,15,3.725,7.1,7,139.333333,346.0,4,0.040235,0.052,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-25,1001.454167,1003.9,7,61.458333,87.0,0,72.916667,83.0,15,3.725,7.1,7,139.333333,346.0,4,0.042412,0.054,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-25,991.0625,993.2,6,52.625,82.0,1,72.75,82.0,15,3.7375,5.9,4,217.5,360.0,10,0.040235,0.052,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-25,991.0625,993.2,6,52.625,82.0,1,72.75,82.0,15,3.7375,5.9,4,217.5,360.0,10,0.042412,0.054,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-25,991.0625,993.2,6,52.625,82.0,1,72.75,81.0,15,3.7375,5.9,4,217.5,360.0,10,0.040235,0.052,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-25,991.0625,993.2,6,52.625,82.0,1,72.75,81.0,15,3.7375,5.9,4,217.5,360.0,10,0.042412,0.054,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-25,991.0625,993.2,6,52.625,82.0,1,73.75,82.0,15,3.7375,5.9,4,217.5,360.0,10,0.040235,0.052,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-25,991.0625,993.2,6,52.625,82.0,1,73.75,82.0,15,3.7375,5.9,4,217.5,360.0,10,0.042412,0.054,11,0.833333,2.6,20,0.208333,0.3,22,5.766667,21.4,20,50,Good
Missouri,St. Louis City,2024-05-26,987.233333,990.6,0,81.541667,100.0,5,72.125,84.0,12,2.741667,6.8,8,193.708333,328.0,16,0.040353,0.051,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-26,987.233333,990.6,0,81.541667,100.0,5,72.125,84.0,12,2.741667,6.8,8,193.708333,328.0,16,0.043118,0.054,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-26,994.56087,998.6,0,77.5,90.0,18,71.875,85.0,12,5.904167,14.3,8,199.875,349.0,16,0.040353,0.051,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-26,994.56087,998.6,0,77.5,90.0,18,71.875,85.0,12,5.904167,14.3,8,199.875,349.0,16,0.043118,0.054,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-26,983.729167,987.9,0,70.583333,84.0,18,71.041667,83.0,12,4.291667,10.3,8,198.75,349.0,16,0.040353,0.051,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-26,983.729167,987.9,0,70.583333,84.0,18,71.041667,83.0,12,4.291667,10.3,8,198.75,349.0,16,0.043118,0.054,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-26,983.729167,987.9,0,70.583333,84.0,18,71.833333,83.0,12,4.291667,10.3,8,198.75,349.0,16,0.040353,0.051,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-26,983.729167,987.9,0,70.583333,84.0,18,71.833333,83.0,12,4.291667,10.3,8,198.75,349.0,16,0.043118,0.054,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-26,983.729167,987.9,0,70.583333,84.0,18,72.125,84.0,12,4.291667,10.3,8,198.75,349.0,16,0.040353,0.051,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-26,983.729167,987.9,0,70.583333,84.0,18,72.125,84.0,12,4.291667,10.3,8,198.75,349.0,16,0.043118,0.054,9,0.534783,0.8,14,0.225,0.3,0,5.177273,11.4,3,50,Good
Missouri,St. Louis City,2024-05-27,994.508333,998.6,20,72.416667,100.0,0,70.958333,82.0,15,2.925,5.3,8,287.958333,312.0,11,0.038059,0.048,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
Missouri,St. Louis City,2024-05-27,994.508333,998.6,20,72.416667,100.0,0,70.958333,82.0,15,2.925,5.3,8,287.958333,312.0,11,0.040588,0.051,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
Missouri,St. Louis City,2024-05-27,1001.179167,1005.2,20,69.958333,91.0,2,71.208333,82.0,15,3.495833,5.3,8,286.166667,313.0,17,0.038059,0.048,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
Missouri,St. Louis City,2024-05-27,1001.179167,1005.2,20,69.958333,91.0,2,71.208333,82.0,15,3.495833,5.3,8,286.166667,313.0,17,0.040588,0.051,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
Missouri,St. Louis City,2024-05-27,990.679167,994.6,20,62.0,84.0,0,70.458333,81.0,15,5.158333,7.8,14,287.791667,315.0,17,0.038059,0.048,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
Missouri,St. Louis City,2024-05-27,990.679167,994.6,20,62.0,84.0,0,70.458333,81.0,15,5.158333,7.8,14,287.791667,315.0,17,0.040588,0.051,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
Missouri,St. Louis City,2024-05-27,990.679167,994.6,20,62.0,84.0,0,70.791667,80.0,15,5.158333,7.8,14,287.791667,315.0,17,0.038059,0.048,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
Missouri,St. Louis City,2024-05-27,990.679167,994.6,20,62.0,84.0,0,70.791667,80.0,15,5.158333,7.8,14,287.791667,315.0,17,0.040588,0.051,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
Missouri,St. Louis City,2024-05-27,990.679167,994.6,20,62.0,84.0,0,72.375,83.0,14,5.158333,7.8,14,287.791667,315.0,17,0.038059,0.048,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
Missouri,St. Louis City,2024-05-27,990.679167,994.6,20,62.0,84.0,0,72.375,83.0,14,5.158333,7.8,14,287.791667,315.0,17,0.040588,0.051,9,0.4,0.4,0,0.2,0.2,0,2.895833,6.0,20,47,Good
