State Name,County Name,Date Local,Local Site Name,Arithmetic Mean_ozone,1st Max Value_ozone,1st Max Hour_ozone,Arithmetic Mean_so2,1st Max Value_so2,1st Max Hour_so2,Arithmetic Mean_co,1st Max Value_co,1st Max Hour_co,Arithmetic Mean_no2,1st Max Value_no2,1st Max Hour_no2
Iowa,Scott,2024-08-18,"DAVENPORT, JEFFERSON SCH.",0.030118,0.036,11,0.191304,0.2,0,0.258333,0.4,23,1.585714,5.1,20
Iowa,Scott,2024-08-18,"DAVENPORT, JEFFERSON SCH.",0.029647,0.035,11,0.191304,0.2,0,0.258333,0.4,23,1.585714,5.1,20
Iowa,Scott,2024-08-19,"DAVENPORT, JEFFERSON SCH.",0.025176,0.035,9,0.2,0.2,0,0.345833,0.4,0,3.242857,9.6,23
Iowa,Scott,2024-08-19,"DAVENPORT, JEFFERSON SCH.",0.024118,0.034,10,0.2,0.2,0,0.345833,0.4,0,3.242857,9.6,23
Iowa,Scott,2024-08-20,"DAVENPORT, JEFFERSON SCH.",0.029647,0.034,10,0.2,0.2,2,0.238095,0.3,0,3.247619,5.6,0
Iowa,Scott,2024-08-20,"DAVENPORT, JEFFERSON SCH.",0.028765,0.033,11,0.2,0.2,2,0.238095,0.3,0,3.247619,5.6,0
Iowa,Scott,2024-08-21,"DAVENPORT, JEFFERSON SCH.",0.037235,0.047,11,0.278261,0.5,15,0.2,0.2,0,3.719048,8.3,21
Iowa,Scott,2024-08-21,"DAVENPORT, JEFFERSON SCH.",0.035824,0.044,11,0.278261,0.5,15,0.2,0.2,0,3.719048,8.3,21
Iowa,Scott,2024-08-22,"DAVENPORT, JEFFERSON SCH.",0.04,0.049,11,0.226087,0.4,11,0.2,0.2,0,3.27619,6.0,22
Iowa,Scott,2024-08-22,"DAVENPORT, JEFFERSON SCH.",0.038588,0.047,11,0.226087,0.4,11,0.2,0.2,0,3.27619,6.0,22
Iowa,Scott,2024-08-23,"DAVENPORT, JEFFERSON SCH.",0.044647,0.054,10,0.434783,1.3,12,0.204167,0.3,23,3.366667,6.2,22
Iowa,Scott,2024-08-23,"DAVENPORT, JEFFERSON SCH.",0.043,0.052,11,0.434783,1.3,12,0.204167,0.3,23,3.366667,6.2,22
Iowa,Scott,2024-08-24,"DAVENPORT, JEFFERSON SCH.",0.038882,0.046,10,0.213043,0.3,14,0.279167,0.3,0,3.242857,6.8,19
Iowa,Scott,2024-08-24,"DAVENPORT, JEFFERSON SCH.",0.038529,0.045,10,0.213043,0.3,14,0.279167,0.3,0,3.242857,6.8,19
Iowa,Scott,2024-08-25,"DAVENPORT, JEFFERSON SCH.",0.043824,0.048,16,0.208696,0.3,16,0.279167,0.4,2,2.238095,4.1,0
Iowa,Scott,2024-08-25,"DAVENPORT, JEFFERSON SCH.",0.043176,0.047,15,0.208696,0.3,16,0.279167,0.4,2,2.238095,4.1,0
Iowa,Scott,2024-08-26,"DAVENPORT, JEFFERSON SCH.",0.038059,0.047,10,0.204348,0.3,10,0.291667,0.3,0,2.552381,4.4,21
Iowa,Scott,2024-08-26,"DAVENPORT, JEFFERSON SCH.",0.038059,0.046,10,0.204348,0.3,10,0.291667,0.3,0,2.552381,4.4,21
Iowa,Scott,2024-08-27,"DAVENPORT, JEFFERSON SCH.",0.045471,0.049,11,0.2,0.3,14,0.185,0.3,0,2.752381,8.0,3
Iowa,Scott,2024-08-27,"DAVENPORT, JEFFERSON SCH.",0.044353,0.047,11,0.2,0.3,14,0.185,0.3,0,2.752381,8.0,3
Iowa,Scott,2024-08-28,"DAVENPORT, JEFFERSON SCH.",0.038706,0.052,11,0.256522,0.5,16,0.120833,0.2,19,3.214286,5.1,19
Iowa,Scott,2024-08-28,"DAVENPORT, JEFFERSON SCH.",0.037706,0.05,11,0.256522,0.5,16,0.120833,0.2,19,3.214286,5.1,19
Iowa,Scott,2024-08-29,"DAVENPORT, JEFFERSON SCH.",0.043294,0.048,10,0.195652,0.2,0,0.183333,0.2,0,2.504762,5.2,19
Iowa,Scott,2024-08-29,"DAVENPORT, JEFFERSON SCH.",0.042941,0.047,10,0.195652,0.2,0,0.183333,0.2,0,2.504762,5.2,19
Iowa,Scott,2024-08-30,"DAVENPORT, JEFFERSON SCH.",0.026471,0.039,7,0.2,0.2,0,0.1375,0.2,0,2.3,5.8,19
Iowa,Scott,2024-08-30,"DAVENPORT, JEFFERSON SCH.",0.026118,0.038,7,0.2,0.2,0,0.1375,0.2,0,2.3,5.8,19
Iowa,Scott,2024-08-31,"DAVENPORT, JEFFERSON SCH.",0.033588,0.045,9,0.256522,0.6,14,0.195833,0.2,0,3.009524,8.3,22
Iowa,Scott,2024-08-31,"DAVENPORT, JEFFERSON SCH.",0.032765,0.044,9,0.256522,0.6,14,0.195833,0.2,0,3.009524,8.3,22
Iowa,Scott,2024-09-01,"DAVENPORT, JEFFERSON SCH.",0.028588,0.036,10,0.2,0.2,0,0.2,0.2,0,2.133333,5.4,1
Iowa,Scott,2024-09-01,"DAVENPORT, JEFFERSON SCH.",0.027765,0.034,9,0.2,0.2,0,0.2,0.2,0,2.133333,5.4,1
Iowa,Scott,2024-09-02,"DAVENPORT, JEFFERSON SCH.",0.029941,0.037,11,0.208696,0.3,10,0.2,0.2,0,2.738095,7.4,21
Iowa,Scott,2024-09-02,"DAVENPORT, JEFFERSON SCH.",0.028882,0.035,11,0.208696,0.3,10,0.2,0.2,0,2.738095,7.4,21
Iowa,Scott,2024-09-03,"DAVENPORT, JEFFERSON SCH.",0.034706,0.04,10,0.236364,0.5,9,0.2,0.2,0,2.690476,5.8,19
Iowa,Scott,2024-09-03,"DAVENPORT, JEFFERSON SCH.",0.033529,0.039,11,0.236364,0.5,9,0.2,0.2,0,2.690476,5.8,19
Iowa,Scott,2024-09-04,"DAVENPORT, JEFFERSON SCH.",0.039765,0.05,10,0.263636,0.5,16,0.220833,0.3,8,4.280952,9.5,22
Iowa,Scott,2024-09-04,"DAVENPORT, JEFFERSON SCH.",0.038941,0.049,10,0.263636,0.5,16,0.220833,0.3,8,4.280952,9.5,22
Iowa,Scott,2024-09-05,"DAVENPORT, JEFFERSON SCH.",0.033176,0.046,8,0.578261,2.8,10,0.2,0.2,0,3.971429,7.2,9
Iowa,Scott,2024-09-05,"DAVENPORT, JEFFERSON SCH.",0.032588,0.045,8,0.578261,2.8,10,0.2,0.2,0,3.971429,7.2,9
Iowa,Scott,2024-09-06,"DAVENPORT, JEFFERSON SCH.",0.021118,0.029,10,0.2,0.2,0,0.2,0.2,0,2.090476,5.8,22
Iowa,Scott,2024-09-06,"DAVENPORT, JEFFERSON SCH.",0.020588,0.028,10,0.2,0.2,0,0.2,0.2,0,2.090476,5.8,22
Iowa,Scott,2024-09-07,"DAVENPORT, JEFFERSON SCH.",0.021412,0.033,11,0.2,0.2,0,0.158333,0.3,23,3.966667,21.8,23
Iowa,Scott,2024-09-07,"DAVENPORT, JEFFERSON SCH.",0.021,0.032,11,0.2,0.2,0,0.158333,0.3,23,3.966667,21.8,23
Iowa,Scott,2024-09-08,"DAVENPORT, JEFFERSON SCH.",0.024412,0.036,10,0.278261,0.5,11,0.233333,0.3,0,8.3,19.7,0
Iowa,Scott,2024-09-08,"DAVENPORT, JEFFERSON SCH.",0.023882,0.035,10,0.278261,0.5,11,0.233333,0.3,0,8.3,19.7,0
Iowa,Scott,2024-09-09,"DAVENPORT, JEFFERSON SCH.",0.030941,0.039,10,0.369565,1.3,12,0.2,0.2,0,5.952381,17.9,3
Iowa,Scott,2024-09-09,"DAVENPORT, JEFFERSON SCH.",0.030353,0.038,10,0.369565,1.3,12,0.2,0.2,0,5.952381,17.9,3
Iowa,Scott,2024-09-10,"DAVENPORT, JEFFERSON SCH.",0.037588,0.04,9,0.354545,0.8,9,0.2,0.2,0,4.114286,8.0,2
Iowa,Scott,2024-09-10,"DAVENPORT, JEFFERSON SCH.",0.037235,0.039,9,0.354545,0.8,9,0.2,0.2,0,4.114286,8.0,2
Iowa,Scott,2024-09-11,"DAVENPORT, JEFFERSON SCH.",0.043412,0.051,11,0.282609,0.5,9,0.214286,0.3,21,4.404762,7.0,19
Iowa,Scott,2024-09-11,"DAVENPORT, JEFFERSON SCH.",0.043176,0.05,10,0.282609,0.5,9,0.214286,0.3,21,4.404762,7.0,19
Iowa,Scott,2024-09-12,"DAVENPORT, JEFFERSON SCH.",0.052353,0.062,10,0.369565,0.8,15,0.258333,0.3,0,5.219048,11.3,19
Iowa,Scott,2024-09-12,"DAVENPORT, JEFFERSON SCH.",0.051706,0.061,10,0.369565,0.8,15,0.258333,0.3,0,5.219048,11.3,19
Iowa,Scott,2024-09-13,"DAVENPORT, JEFFERSON SCH.",0.033765,0.047,8,0.247826,0.5,9,0.225,0.3,0,4.228571,8.0,23
Iowa,Scott,2024-09-13,"DAVENPORT, JEFFERSON SCH.",0.033765,0.046,8,0.247826,0.5,9,0.225,0.3,0,4.228571,8.0,23
Iowa,Scott,2024-09-14,"DAVENPORT, JEFFERSON SCH.",0.027941,0.04,9,0.26087,0.4,9,0.2125,0.3,21,4.547619,9.8,21
Iowa,Scott,2024-09-14,"DAVENPORT, JEFFERSON SCH.",0.028059,0.04,10,0.26087,0.4,9,0.2125,0.3,21,4.547619,9.8,21
Iowa,Scott,2024-09-15,"DAVENPORT, JEFFERSON SCH.",0.035647,0.043,10,0.243478,0.4,13,0.254167,0.4,0,3.8,9.6,0
Iowa,Scott,2024-09-15,"DAVENPORT, JEFFERSON SCH.",0.035353,0.043,11,0.243478,0.4,13,0.254167,0.4,0,3.8,9.6,0
Iowa,Scott,2024-09-16,"DAVENPORT, JEFFERSON SCH.",0.032882,0.043,10,0.26087,0.4,12,0.2,0.2,0,5.794118,10.9,21
Iowa,Scott,2024-09-16,"DAVENPORT, JEFFERSON SCH.",0.032529,0.043,11,0.26087,0.4,12,0.2,0.2,0,5.794118,10.9,21
Iowa,Scott,2024-09-17,"DAVENPORT, JEFFERSON SCH.",0.049647,0.057,10,0.291304,0.6,10,0.2,0.2,0,5.280952,9.0,8
Iowa,Scott,2024-09-17,"DAVENPORT, JEFFERSON SCH.",0.049235,0.056,10,0.291304,0.6,10,0.2,0.2,0,5.280952,9.0,8
Iowa,Scott,2024-09-18,"DAVENPORT, JEFFERSON SCH.",0.048,0.054,10,0.386364,0.8,11,0.2,0.2,0,5.471429,12.0,19
Iowa,Scott,2024-09-18,"DAVENPORT, JEFFERSON SCH.",0.046833,0.052,10,0.386364,0.8,11,0.2,0.2,0,5.471429,12.0,19
Iowa,Scott,2024-09-20,"DAVENPORT, JEFFERSON SCH.",0.029438,0.046,8,0.3,1.1,17,0.195833,0.3,21,6.028571,24.8,22
Iowa,Scott,2024-09-20,"DAVENPORT, JEFFERSON SCH.",0.028625,0.044,8,0.3,1.1,17,0.195833,0.3,21,6.028571,24.8,22
Iowa,Scott,2024-09-21,"DAVENPORT, JEFFERSON SCH.",0.037118,0.046,9,0.221739,0.3,8,0.2625,0.4,0,5.414286,16.0,1
Iowa,Scott,2024-09-21,"DAVENPORT, JEFFERSON SCH.",0.037294,0.046,9,0.221739,0.3,8,0.2625,0.4,0,5.414286,16.0,1
Iowa,Scott,2024-09-22,"DAVENPORT, JEFFERSON SCH.",0.019529,0.022,13,0.2,0.2,0,0.1125,0.2,0,1.895238,3.2,3
Iowa,Scott,2024-09-22,"DAVENPORT, JEFFERSON SCH.",0.018882,0.021,12,0.2,0.2,0,0.1125,0.2,0,1.895238,3.2,3
Iowa,Scott,2024-09-23,"DAVENPORT, JEFFERSON SCH.",0.027529,0.034,10,0.2,0.2,0,0.170833,0.2,7,2.585714,4.3,19
Iowa,Scott,2024-09-23,"DAVENPORT, JEFFERSON SCH.",0.027,0.033,10,0.2,0.2,0,0.170833,0.2,7,2.585714,4.3,19
Iowa,Scott,2024-09-24,"DAVENPORT, JEFFERSON SCH.",0.028059,0.04,10,0.2,0.2,0,0.2,0.2,0,3.485714,8.2,19
Iowa,Scott,2024-09-24,"DAVENPORT, JEFFERSON SCH.",0.027235,0.039,10,0.2,0.2,0,0.2,0.2,0,3.485714,8.2,19
Iowa,Scott,2024-09-25,"DAVENPORT, JEFFERSON SCH.",0.022706,0.041,9,0.215,0.3,11,0.216667,0.4,23,8.17619,22.9,22
Iowa,Scott,2024-09-25,"DAVENPORT, JEFFERSON SCH.",0.021824,0.04,10,0.215,0.3,11,0.216667,0.4,23,8.17619,22.9,22
Iowa,Scott,2024-09-26,"DAVENPORT, JEFFERSON SCH.",0.035235,0.045,9,0.227273,0.4,11,0.28,0.5,1,8.36,18.8,0
Iowa,Scott,2024-09-26,"DAVENPORT, JEFFERSON SCH.",0.034235,0.044,9,0.227273,0.4,11,0.28,0.5,1,8.36,18.8,0
Iowa,Scott,2024-09-27,"DAVENPORT, JEFFERSON SCH.",0.035882,0.04,11,0.225,0.4,11,0.1875,0.2,0,2.985,4.6,0
Iowa,Scott,2024-09-27,"DAVENPORT, JEFFERSON SCH.",0.034882,0.039,12,0.225,0.4,11,0.1875,0.2,0,2.985,4.6,0
Iowa,Scott,2024-09-28,"DAVENPORT, JEFFERSON SCH.",0.036118,0.041,11,0.2,0.2,0,0.104167,0.2,23,1.795833,3.9,18
Iowa,Scott,2024-09-28,"DAVENPORT, JEFFERSON SCH.",0.035412,0.04,10,0.2,0.2,0,0.104167,0.2,23,1.795833,3.9,18
Iowa,Scott,2024-09-29,"DAVENPORT, JEFFERSON SCH.",0.030824,0.038,10,0.220833,0.3,10,0.145833,0.2,0,2.15,4.1,18
Iowa,Scott,2024-09-29,"DAVENPORT, JEFFERSON SCH.",0.030588,0.037,10,0.220833,0.3,10,0.145833,0.2,0,2.15,4.1,18
Iowa,Scott,2024-09-30,"DAVENPORT, JEFFERSON SCH.",0.029235,0.04,10,0.2125,0.3,11,0.2125,0.3,21,6.154167,18.1,21
Iowa,Scott,2024-09-30,"DAVENPORT, JEFFERSON SCH.",0.029353,0.04,10,0.2125,0.3,11,0.2125,0.3,21,6.154167,18.1,21
Iowa,Scott,2024-10-01,"DAVENPORT, JEFFERSON SCH.",0.026882,0.037,11,0.226087,0.3,8,0.145833,0.3,0,3.220833,10.8,23
Iowa,Scott,2024-10-01,"DAVENPORT, JEFFERSON SCH.",0.026294,0.036,11,0.226087,0.3,8,0.145833,0.3,0,3.220833,10.8,23
Iowa,Scott,2024-10-02,"DAVENPORT, JEFFERSON SCH.",0.036824,0.042,10,0.315789,0.4,4,0.233333,0.3,5,6.9,22.1,3
Iowa,Scott,2024-10-02,"DAVENPORT, JEFFERSON SCH.",0.037765,0.043,11,0.315789,0.4,4,0.233333,0.3,5,6.9,22.1,3
Iowa,Scott,2024-10-03,"DAVENPORT, JEFFERSON SCH.",0.044471,0.053,10,0.456522,1.5,9,0.2,0.2,0,5.338095,12.5,18
Iowa,Scott,2024-10-03,"DAVENPORT, JEFFERSON SCH.",0.034,0.034,23,0.456522,1.5,9,0.2,0.2,0,5.338095,12.5,18
Iowa,Scott,2024-10-04,"DAVENPORT, JEFFERSON SCH.",0.037,0.047,10,0.213043,0.3,0,0.2,0.2,0,2.990476,4.7,18
Iowa,Scott,2024-10-04,"DAVENPORT, JEFFERSON SCH.",0.036,0.046,10,0.213043,0.3,0,0.2,0.2,0,2.990476,4.7,18
Iowa,Scott,2024-10-06,"DAVENPORT, JEFFERSON SCH.",0.031294,0.036,9,0.291304,0.6,11,0.128571,0.2,12,2.052381,3.5,18
Iowa,Scott,2024-10-06,"DAVENPORT, JEFFERSON SCH.",0.03,0.034,9,0.291304,0.6,11,0.128571,0.2,12,2.052381,3.5,18
Iowa,Scott,2024-10-07,"DAVENPORT, JEFFERSON SCH.",0.029118,0.04,10,0.295652,0.7,19,0.154167,0.2,8,5.619048,20.7,23
Iowa,Scott,2024-10-07,"DAVENPORT, JEFFERSON SCH.",0.028235,0.039,10,0.295652,0.7,19,0.154167,0.2,8,5.619048,20.7,23
Iowa,Scott,2024-10-08,"DAVENPORT, JEFFERSON SCH.",0.028176,0.044,9,0.343478,0.6,11,0.2,0.2,0,9.152381,25.3,0
Iowa,Scott,2024-10-08,"DAVENPORT, JEFFERSON SCH.",0.027588,0.043,9,0.343478,0.6,11,0.2,0.2,0,9.152381,25.3,0
Iowa,Scott,2024-10-09,"DAVENPORT, JEFFERSON SCH.",0.034294,0.046,10,1.230435,5.8,11,0.2,0.2,18,10.042857,17.0,8
Iowa,Scott,2024-10-09,"DAVENPORT, JEFFERSON SCH.",0.033353,0.045,10,1.230435,5.8,11,0.2,0.2,18,10.042857,17.0,8
Iowa,Scott,2024-10-10,"DAVENPORT, JEFFERSON SCH.",0.035118,0.043,11,0.417391,0.9,11,0.225,0.3,18,8.280952,18.2,18
Iowa,Scott,2024-10-10,"DAVENPORT, JEFFERSON SCH.",0.034353,0.042,11,0.417391,0.9,11,0.225,0.3,18,8.280952,18.2,18
Iowa,Scott,2024-10-11,"DAVENPORT, JEFFERSON SCH.",0.043412,0.052,10,0.543478,1.6,9,0.2375,0.3,0,6.62381,11.1,19
Iowa,Scott,2024-10-11,"DAVENPORT, JEFFERSON SCH.",0.042765,0.052,10,0.543478,1.6,9,0.2375,0.3,0,6.62381,11.1,19
Iowa,Scott,2024-10-12,"DAVENPORT, JEFFERSON SCH.",0.033176,0.043,10,0.334783,0.7,14,0.2,0.2,0,3.319048,4.8,1
Iowa,Scott,2024-10-12,"DAVENPORT, JEFFERSON SCH.",0.032118,0.042,10,0.334783,0.7,14,0.2,0.2,0,3.319048,4.8,1
Iowa,Scott,2024-10-13,"DAVENPORT, JEFFERSON SCH.",0.028647,0.034,11,0.2,0.2,0,0.116667,0.2,0,1.633333,3.2,4
Iowa,Scott,2024-10-13,"DAVENPORT, JEFFERSON SCH.",0.027765,0.033,11,0.2,0.2,0,0.116667,0.2,0,1.633333,3.2,4
Iowa,Scott,2024-10-14,"DAVENPORT, JEFFERSON SCH.",0.024,0.03,9,0.213043,0.3,11,0.1,0.1,0,2.405263,5.7,20
Iowa,Scott,2024-10-14,"DAVENPORT, JEFFERSON SCH.",0.023412,0.029,9,0.213043,0.3,11,0.1,0.1,0,2.405263,5.7,20
Iowa,Scott,2024-10-15,"DAVENPORT, JEFFERSON SCH.",0.023,0.032,10,0.226087,0.3,10,0.145833,0.2,5,4.22381,10.2,20
Iowa,Scott,2024-10-15,"DAVENPORT, JEFFERSON SCH.",0.023059,0.031,9,0.226087,0.3,10,0.145833,0.2,5,4.22381,10.2,20
Iowa,Scott,2024-10-16,"DAVENPORT, JEFFERSON SCH.",0.023824,0.033,10,0.43913,2.0,16,0.191667,0.2,0,8.780952,23.2,20
Iowa,Scott,2024-10-16,"DAVENPORT, JEFFERSON SCH.",0.023059,0.032,9,0.43913,2.0,16,0.191667,0.2,0,8.780952,23.2,20
Iowa,Scott,2024-10-17,"DAVENPORT, JEFFERSON SCH.",0.038118,0.041,9,0.330435,0.7,21,0.183333,0.2,0,11.46,12.4,4
Iowa,Scott,2024-10-17,"DAVENPORT, JEFFERSON SCH.",0.037471,0.04,9,0.330435,0.7,21,0.183333,0.2,0,11.46,12.4,4
Iowa,Scott,2024-10-24,"DAVENPORT, JEFFERSON SCH.",0.032412,0.038,11,0.334783,0.7,15,0.179167,0.3,7,3.84,5.3,17
Iowa,Scott,2024-10-24,"DAVENPORT, JEFFERSON SCH.",0.032235,0.038,11,0.334783,0.7,15,0.179167,0.3,7,3.84,5.3,17
Iowa,Scott,2024-10-25,"DAVENPORT, JEFFERSON SCH.",0.027765,0.036,10,0.217391,0.3,12,0.2,0.2,0,3.652381,6.0,4
Iowa,Scott,2024-10-25,"DAVENPORT, JEFFERSON SCH.",0.027765,0.036,10,0.217391,0.3,12,0.2,0.2,0,3.652381,6.0,4
Iowa,Scott,2024-10-31,"DAVENPORT, JEFFERSON SCH.",0.026667,0.032,14,0.2,0.2,9,0.1,0.1,0,1.561905,2.9,1
Iowa,Scott,2024-10-31,"DAVENPORT, JEFFERSON SCH.",0.026083,0.031,14,0.2,0.2,9,0.1,0.1,0,1.561905,2.9,1
Kentucky,Jefferson,2024-01-01,CANNONS LANE,0.014647,0.017,7,0.695652,1.1,2,0.147368,0.2,15,4.13913,6.8,18
Kentucky,Jefferson,2024-01-02,CANNONS LANE,0.010588,0.022,7,1.217391,3.7,18,0.208333,0.3,22,7.895652,23.9,23
Kentucky,Jefferson,2024-01-03,CANNONS LANE,0.016824,0.021,21,2.747826,9.9,12,0.333333,0.5,7,14.66087,22.3,0
Kentucky,Jefferson,2024-01-04,CANNONS LANE,0.010588,0.023,10,0.75,0.9,0,0.225,0.4,22,9.386957,25.8,21
Kentucky,Jefferson,2024-01-05,CANNONS LANE,0.020059,0.022,10,0.856522,1.1,22,0.370833,0.6,1,12.7,23.7,0
Kentucky,Jefferson,2024-01-06,CANNONS LANE,0.016824,0.018,11,1.309524,1.8,14,0.2,0.2,0,7.286957,11.4,14
Kentucky,Jefferson,2024-01-07,CANNONS LANE,0.015765,0.018,9,1.169565,1.6,4,0.195833,0.2,0,4.247826,9.8,0
Kentucky,Jefferson,2024-01-08,CANNONS LANE,0.023,0.028,23,1.069565,1.9,1,0.2,0.3,9,9.27619,18.8,7
Kentucky,Jefferson,2024-01-09,CANNONS LANE,0.020941,0.028,8,1.826316,3.0,19,0.154167,0.2,0,5.678261,15.9,9
Kentucky,Jefferson,2024-01-10,CANNONS LANE,0.019059,0.024,10,1.417391,1.9,0,0.2,0.2,0,7.075,20.8,21
Kentucky,Jefferson,2024-01-11,CANNONS LANE,0.018647,0.029,9,1.59,2.5,8,0.258333,0.6,22,12.704348,34.3,19
Kentucky,Jefferson,2024-01-12,CANNONS LANE,0.028176,0.034,13,1.695652,2.1,14,0.258333,0.6,0,5.163158,9.2,0
Kentucky,Jefferson,2024-01-13,CANNONS LANE,0.023471,0.026,12,1.46087,1.6,0,0.175,0.2,6,3.713043,8.6,20
Kentucky,Jefferson,2024-01-14,CANNONS LANE,0.024529,0.027,8,1.017391,1.6,1,0.166667,0.2,0,3.795652,7.4,19
Kentucky,Jefferson,2024-01-15,CANNONS LANE,0.026706,0.027,10,0.86087,1.6,6,0.2,0.2,0,5.53913,7.9,7
Kentucky,Jefferson,2024-01-16,CANNONS LANE,0.028176,0.033,8,0.904762,1.5,21,0.2,0.2,0,5.342857,7.7,20
Kentucky,Jefferson,2024-01-17,CANNONS LANE,0.029765,0.033,11,1.356522,2.7,5,0.2,0.2,0,10.773913,19.4,4
Kentucky,Jefferson,2024-01-18,CANNONS LANE,0.024353,0.027,9,1.269565,2.4,16,0.2,0.2,0,11.16087,17.0,8
Kentucky,Jefferson,2024-01-19,CANNONS LANE,0.030471,0.033,11,0.865217,1.1,0,0.170833,0.2,0,5.878261,11.3,0
Kentucky,Jefferson,2024-01-20,CANNONS LANE,0.021353,0.03,10,0.53913,0.9,1,0.170833,0.3,19,5.565217,11.9,20
Kentucky,Jefferson,2024-01-21,CANNONS LANE,0.022588,0.029,10,0.63913,1.6,12,0.316667,0.5,8,17.034783,35.3,7
Kentucky,Jefferson,2024-01-22,CANNONS LANE,0.026471,0.034,10,0.713043,1.0,10,0.266667,0.3,0,16.409091,29.1,7
Kentucky,Jefferson,2024-01-23,CANNONS LANE,0.018765,0.022,22,0.743478,0.9,6,0.2625,0.3,0,13.930435,22.4,18
Kentucky,Jefferson,2024-01-24,CANNONS LANE,0.016,0.02,7,0.952174,1.2,17,0.195833,0.2,0,11.034783,16.9,19
Kentucky,Jefferson,2024-01-25,CANNONS LANE,0.011,0.016,22,1.145455,1.4,16,0.283333,0.4,11,12.795652,20.1,21
Kentucky,Jefferson,2024-01-26,CANNONS LANE,0.018,0.02,13,1.255,1.5,2,0.190909,0.3,0,5.06087,7.8,8
Kentucky,Jefferson,2024-01-27,CANNONS LANE,0.009588,0.013,9,1.265217,1.7,21,0.170833,0.2,7,6.06087,11.7,23
Kentucky,Jefferson,2024-01-28,CANNONS LANE,0.026353,0.028,19,1.282609,1.8,2,0.225,0.3,2,5.565217,11.6,0
Kentucky,Jefferson,2024-01-29,CANNONS LANE,0.021118,0.024,7,1.2,3.1,20,0.191667,0.2,0,4.461905,9.8,20
Kentucky,Jefferson,2024-01-30,CANNONS LANE,0.013824,0.018,7,1.391304,2.0,15,0.2,0.2,0,6.765217,15.0,16
Kentucky,Jefferson,2024-01-31,CANNONS LANE,0.013235,0.021,12,1.156522,1.8,21,0.270833,0.4,15,8.147826,25.7,23
Kentucky,Jefferson,2024-02-01,CANNONS LANE,0.020118,0.027,10,2.36087,3.9,4,0.2875,0.3,0,14.165217,24.2,0
Kentucky,Jefferson,2024-02-02,CANNONS LANE,0.020412,0.025,12,1.578261,2.7,1,0.35,0.6,9,13.904348,28.9,4
Kentucky,Jefferson,2024-02-03,CANNONS LANE,0.022706,0.028,11,1.426087,1.7,23,0.1875,0.2,0,4.821739,13.2,18
Kentucky,Jefferson,2024-02-04,CANNONS LANE,0.024353,0.026,13,2.008696,3.3,18,0.2,0.2,0,6.391304,12.5,18
Kentucky,Jefferson,2024-02-05,CANNONS LANE,0.027059,0.034,11,2.557143,4.3,11,0.2,0.2,0,7.795652,16.6,7
Kentucky,Jefferson,2024-02-06,CANNONS LANE,0.011235,0.024,10,1.482609,4.4,2,0.245833,0.5,22,10.047826,26.8,20
Kentucky,Jefferson,2024-02-07,CANNONS LANE,0.021882,0.031,10,1.36087,2.1,10,0.375,0.6,0,15.108696,26.4,23
Kentucky,Jefferson,2024-02-08,CANNONS LANE,0.040765,0.045,13,1.469565,2.2,21,0.283333,0.4,1,13.504762,35.3,2
Kentucky,Jefferson,2024-02-09,CANNONS LANE,0.029882,0.034,10,1.995652,3.4,6,0.2,0.2,0,7.047826,16.9,8
Kentucky,Jefferson,2024-02-10,CANNONS LANE,0.022765,0.03,9,1.547826,2.3,1,0.2,0.2,0,6.443478,22.9,8
Kentucky,Jefferson,2024-02-11,CANNONS LANE,0.021118,0.024,13,1.634783,2.2,14,0.1875,0.2,0,4.356522,9.4,19
Kentucky,Jefferson,2024-02-12,CANNONS LANE,0.025588,0.027,10,2.208696,3.5,2,0.2125,0.3,11,7.03913,15.2,6
Kentucky,Jefferson,2024-02-13,CANNONS LANE,0.024412,0.039,12,1.452174,1.6,0,0.204167,0.3,23,8.156522,36.0,23
Kentucky,Jefferson,2024-02-14,CANNONS LANE,0.026529,0.033,10,1.769565,2.4,8,0.4125,0.6,8,19.065217,34.5,0
Kentucky,Jefferson,2024-02-15,CANNONS LANE,0.029824,0.042,10,2.11875,5.4,7,0.241667,0.3,0,12.004348,30.1,6
Kentucky,Jefferson,2024-02-16,CANNONS LANE,0.027765,0.032,19,1.386957,1.8,17,0.233333,0.3,7,11.508696,26.8,7
Kentucky,Jefferson,2024-02-17,CANNONS LANE,0.033059,0.037,13,1.13913,1.4,4,0.2,0.2,0,3.404348,5.8,3
Kentucky,Jefferson,2024-02-18,CANNONS LANE,0.023,0.038,11,3.095652,8.2,10,0.208333,0.3,22,10.343478,37.2,23
Kentucky,Jefferson,2024-02-19,CANNONS LANE,0.018118,0.038,11,2.034783,4.4,12,0.6,0.9,7,23.961905,42.8,20
Kentucky,Jefferson,2024-02-20,CANNONS LANE,0.022059,0.045,11,1.443478,1.9,17,0.566667,0.8,8,23.291304,44.8,21
Kentucky,Jefferson,2024-02-21,CANNONS LANE,0.045824,0.05,11,1.192308,1.5,8,0.508333,0.9,3,17.43913,37.4,0
Kentucky,Jefferson,2024-02-22,CANNONS LANE,0.029882,0.038,7,1.03913,1.9,7,0.2,0.2,0,6.486957,10.5,18
Kentucky,Jefferson,2024-02-23,CANNONS LANE,0.030647,0.039,12,0.86087,1.2,11,0.258333,0.4,9,10.269565,29.9,8
